skill,score,digital_assign
Clustering software,34.06050812202736,1
Coaching,123.3894886778917,0
Coarse wavelength division multiplexing (CWDM),55.76212336787833,1
Code key machines,145.544325610255,0
Code libraries,12.714655579891161,1
Code profilers,62.460657898716974,1
Code readers,165.71548946532593,0
Coding skills,44.13941508953857,1
Coffee grinders,309.2449794952241,0
Coil tubing units,256.3503925585821,0
Coin counting machines,389.23514625662,0
Coin machines,265.3242832455345,0
Cold packs,243.69133847867192,0
Cold rooms,272.4915656293065,0
Cold saws,430.557011343929,0
Collaborative application lifecycle management ALM software,26.08058896368328,1
Collating equipment,331.1002328707994,0
Colorimeters,41.30097076878743,1
Combination squares,356.5414435694827,0
Combustible gas meters,74.8253893373068,1
Combustion engines,196.43343226268414,0
Combustion turbines,210.2867326602348,0
Comealongs,207.406332371201,0
Commercial dishwashers,351.64318811344896,0
Commercial dryers,299.59849721141927,0
Commercial ranges,280.1504068811102,0
Commercial sewing machines,435.93425751306785,0
Commercial washing machines,394.49581645606605,0
Communication boards,191.14624282569346,0
Communication skills,211.16523311834803,0
Communications computers,88.6759329222291,1
CommunityViz,74.09197347887235,1
Compact excavators,160.3315378354558,0
Compact tractors,237.94896925622032,0
Compacting machines,396.34799964214966,0
Compactors,354.08063375534846,0
Company Research,177.9132883906131,0
Compass software,142.4056807059405,1
Compasses,250.49839168086513,0
Compilers,88.43911198090728,1
Complaint management software,111.94366946767929,1
Complete Clinic,185.606205380574,1
Compliance software,113.73612826265803,1
Component libraries,24.898171334678235,1
Component object model COM software,18.69262318704289,1
Component-based Scalable Logical Architecture (CSLA),121.69517956862639,1
Composite samplers,125.6520572340319,0
Compost bins,351.9649967850937,0
Compost turners,279.678564204772,0
Composting equipment,329.44332160014693,0
Compound microscopes,118.1274408862787,0
Compound miter saws,316.14739071098103,0
Compounder software,113.10479377031137,1
Compressed air systems,241.18854812252496,0
Compression garments,220.1497483563495,0
Compression tools,252.2517084956064,0
Computational fluid dynamics CFD software,46.884695175500184,1
Computer Assisted Diagnostic Interview CADI software,236.66355557194058,1
Computer aided design CAD software,51.184061683178555,1
Computer aided design and drafting CADD software,238.77023971148253,1
Computer aided dispatch software,82.165125842942,1
Computer aided manufacturing CAM software,202.41708630572978,1
Computer aided software engineering CASE tools,26.79074685798006,1
Computer assisted design software,110.89429975809212,1
Computer assisted mass appraisal CAMA software,137.94999159802362,1
Computer assisted software engineering CASE software,115.49243792542364,1
Computer assisted telephone interviewing CATI software,122.74359118966976,1
Computer based training software,163.496098851589,1
Computer clusters,30.697927079616434,1
Computer diagnostic software,108.1651989126887,1
Computer graphics software,114.80135167112303,1
Computer imaging software,56.9487764921378,1
Computer integrated manufacturing CIM software,114.46776781090509,1
Computer modeling software,97.75185458726648,1
Computer numerical control CNC editor software,130.7176980824594,1
Computer numerical control CNC lathes,203.28884580541,1
Computer numerical control CNC software,180.35177900840077,1
Computer operating systems,113.52590866081347,1
Computer reservation system CRS software,176.15903174489486,1
Computer scanners,290.5200534795725,1
Computer server equipment,36.441341421428426,1
Computer servers,84.95515097804923,1
Computer simulation software,37.468884349179575,1
Computer skills,200.13396747208023,1
Computer terminals,270.96194979394,1
Computer touch screens,322.061782306946,1
Computer-aided engineering CAE software,147.9086800108126,1
Computerized cash registers,111.99573502637463,1
Computerized electrocardiography EKG and hemodynamic monitoring systems,164.4779427744973,1
Computerized maintenance management system CMMS,183.3573730965437,1
Computerized numerical control CNC machine software,249.79150266744023,1
Computerized numerical control CNC programming software,167.6598468942167,1
Computerized numerical control CNC software,181.6703197436304,1
Computerized scales,351.634640194942,1
Computerized scanners,312.153954878454,1
Computerized sewing machines,472.173237081437,1
Computerized statistical packages,41.13125897585031,1
Concrete boom pumps,341.0409089095699,0
Concrete chutes,398.9991560974601,0
Concrete drills,360.9394662558917,0
Concrete mixers,410.32925320315786,0
Concrete paving machines,302.3759496795435,0
Concrete pumps,326.78444773201466,0
Concrete saws,415.16940342630693,0
Concrete vibrators,420.79583247506184,0
Conductivity meters,209.03614965298078,0
Conductivity probes,74.8253893373068,1
Conduit benders,108.41894139983458,0
Cone crushing equipment,324.637258599471,0
Conference phones,92.25641175340934,0
Configuration Management Databases (CMDB),45.26153447057013,1
Configuration management software,38.11487090035425,1
Conflict Management Skills,203.21977826994924,0
Confocal microscopes,55.902593480388404,1
Connectivity software,45.168994119026436,1
Constant Contact,151.49524771348192,1
Contact management software,143.31389469516577,1
Contact management systems,131.03968314531403,1
Container ships,261.12433815971457,0
Contaminated sites,116.39558119980984,0
Content management systems CMS,102.50724762634486,1
Content servers,69.87122537013444,1
Continuity meters,82.5961437551303,0
Continuous Improvement,166.9607920213942,0
Continuous integration software,14.459945091957593,1
Continuous miners,289.9910092751382,0
Contract Central,189.63320254178174,1
Contract Negotiation,134.28536759149463,0
Contract management software,145.66291804623935,1
Control computers,165.9530539133378,1
Control system software,80.96465063667885,1
Conventional lathes,209.02836611275882,0
Conventional spray equipment,212.96877272404274,0
Conveyer belts,312.18066643543295,0
Conveyor systems,223.62875059331373,0
Conveyors,266.4847007139493,0
Cooking / meals preparation,387.76611387090105,0
Cooling tables,320.37429951354943,0
Cooling towers,238.47678466304308,0
Coordinate geometry COGO software,70.54789174839752,1
Coordinate measuring machines CMM,201.04723012626283,0
Coordinated incident management system CIMS software,169.33639249451156,1
Core cutters,336.0173474371342,0
Core drills,403.504978959733,0
Core machines,199.96662995216275,0
Core-loss testers,93.2634770852699,0
Corel CorelDraw Graphics Suite,95.73860915831756,1
Corel Office,152.52586363522718,1
Corel Office Suite,174.567175962041,1
Corel Painter,142.34424782066557,1
Corel Photo-Paint,112.82701767244677,1
Corel WordPerfect,162.8628478236896,1
Corel WordPerfect Office,171.0051983038975,1
Coring machines,344.40018997358294,0
Corn pickers,470.766477966145,0
Corporate Law,174.92851314552868,0
Cost accounting software,186.668226856282,1
Cost estimating software,144.79139005572156,1
Cost estimation software,205.31840854695741,1
Cotton candy machines,324.637258599471,0
Couchbase Server,16.69652970350583,1
Counseling software,92.96176909383904,1
Countersinks,336.955405105207,0
Countersoft Gemini,135.409994191981,1
CppUnit,4.552025341278488,1
Crane attachments,297.58002541445734,0
Crash carts,248.06319372110084,0
Crawler cranes,223.48952782565746,0
Crawler dozers,310.9893326835865,0
Credit card machines,275.43620553290566,0
Credit card processing software,131.08887511094065,1
Credit card readers,191.3551886696453,0
Creo Parametric,39.96904392110249,1
Crescent wrenches,346.50454044810635,0
Crimping lugs,296.0955358405348,0
Critical Control Points (CCPs),243.79814925049374,0
Critical Thinking,186.18693669264522,0
Cronometer,13.125,1
Cross country skis,154.49928645290353,0
Cross-country skis,168.19196736112033,0
Crossbows,250.43281702528552,0
Crow bars,348.76222568748454,0
Crowbars,354.3320866269583,0
Cruise ships,191.63435330429795,0
CruiseControl,258.6624801285168,1
Crushing machines,226.242102838863,0
Crutches,386.4095322243774,0
Cryogenic freezers,207.406332371201,0
Cryostats,128.50217963760994,0
Cryptocurrencies,125.81107834901925,0
Cultivators,258.9131583502225,0
Culture tubes,100.58966463313016,0
Cummins Insite,215.9872746126472,1
Curing equipment,202.70430893017388,0
Curing lights,237.55555637147762,0
Curing ovens,153.2828500663478,0
Curing presses,277.2578482036473,0
Curling irons,421.3103926789734,0
Currency counters,398.85018851208457,0
Current Good Manufacturing Practice (GMP/cGMP),218.5558412525789,0
Current probes,76.2954156217739,1
Current procedural terminology CPT software,242.10957745409755,1
Custom orthotics,219.71671347532543,0
Customer Service,234.18311131677137,0
Customer account management software,84.7704955745783,1
Customer database software,160.82375210724842,1
Customer information control system CICS,23.924223919265753,1
Customer information databases,103.28481624128561,1
Customer relationship management CRM software,136.06518627133744,1
Customer service and support software,90.32429951295937,1
Cut resistant gloves,332.4415074915368,0
Cutoff saws,322.2474779369076,0
Cutter grinders,203.28884580541,0
Cutting boards,368.4677217535255,0
Cutting dies,326.9329098544822,0
Cutting machines,303.926544808384,0
Cutting plotters,84.7704955745783,0
Cutting shears,335.73559374891653,0
Cutting torches,360.58290034386454,0
Cuvettes,404.59988247432807,0
Cybersecurity,69.76423469927663,1
Cycle counting,232.9055258894628,0
Cycle ergometers,276.937169765189,0
Cyclone,245.12456371859332,1
Cyclotrons,147.735116529867,0
Cygwin,9.524049650712495,1
Cylindrical grinders,212.06224747742115,0
Cystoscopes,207.52235614396662,0
DDL (Data definition language),80.30477819650244,1
DHI MIKE URBAN,135.409994191981,1
DHTML (Dynamic hypertext markup language),14.230389393585927,1
DML (Data manipulation language),73.69189377424196,1
DNA sequencing software,66.2211158053487,1
DOE-2,68.7018275124267,1
DOT NET,18.170729272491496,1
Daily Manager,180.88677217988848,1
Darbies,321.617035978585,0
Darwin information typing architecture DITA,49.0308093835926,1
Data Analysis,109.93147533424533,0
Data Replication,31.97246758105081,1
Data acquisition software,85.43882969709549,1
Data acquisition systems,93.40718434136227,1
Data analysis software,82.85638333652084,1
Data conversion software,33.57759942024625,1
Data entry,185.26771893154117,0
Data entry software,154.1253065280934,1
Data extraction software,178.2660461435833,1
Data input software,173.9793063581267,1
Data loggers,98.06251140536673,1
Data management software,128.89845859987634,1
Data mapping software,20.556103784521937,1
Data mining software,91.99502164931832,1
Data modeling software,31.205658384533056,1
Data scanners,219.36295100055773,0
Data transfer software,31.79571406433267,1
Data transformation services DTS software,60.28846914113962,1
Data validation software,46.75121254781224,1
Data visualization software,52.99545835635258,1
Data warehouse software,116.9074340825106,1
Data warehousing software,184.66212012313207,1
Database application software,133.26177161532217,1
Database design software,135.409994191981,1
Database management software,137.0620590676185,1
Database management system DBMS,14.860969254418817,1
Database management system software,72.81469666685815,1
Database management systems,41.713098287911265,1
Database reporting software,128.67698242283967,1
Database software,138.8983741482077,1
Databox,81.35976979830089,1
Dataloggers,128.80220209381727,0
Datatel Colleague,157.35287895899373,1
De-icing equipment,207.406332371201,0
Deacom ERP,162.7300819260535,1
Dead weight testers,428.417156477295,0
Debuggers,22.305365024521205,1
Debugging software,20.553360937049234,1
Deburring machines,388.5178951864424,0
Deburring tools,339.729557052066,0
Decibel meters,31.7330803479176,1
Decision support software,150.53189872193528,1
Decision-Making,222.089047409713,0
Deck ovens,285.36778610924,0
Deck winches,338.99372641687756,0
Decoilers,259.61948559493544,0
Decontamination units,78.286555259002,0
Deep freezers,255.0422277563868,0
Deep learning,64.07946841264986,1
Defect tracking software,26.32459631755963,1
Defibrillators,180.38131828318927,0
Dehumidifiers,268.46677946321654,0
Dehydration equipment,196.36382353677072,0
Deionizers,309.7814755977484,0
Delcam,178.38048304922,1
Delivery vans,352.9667782021504,0
Deltek,133.89391254855136,1
Deltek Costpoint,106.08068002253341,1
Deltek Vision,124.37736135702234,1
Demagnetizing equipment,281.481863925454,0
Demolition hammers,355.0727799951191,0
Densimeters,172.8425559936433,0
Densitometers,166.9713592137828,0
Dent pullers,230.804197604438,0
Dental billing software,182.5256748304449,1
Dental chairs,251.4088918668333,0
Dental files,307.053881758124,0
Dental lasers,267.8211396083564,0
Dental office management software,195.45284027638513,1
Dental software,210.34110985596706,1
Deoxyribonucleic acid DNA sequence analysis software,86.63359478472803,1
Deployment software,80.80605555059381,1
Depth gauges,221.68862332733173,0
Depth micrometers,251.84415226535708,0
Derrick cranes,148.2649458459412,0
Derricks,321.52443065799133,0
Descalers,96.99378223664365,0
Design of experiments DOE software,80.2851236737365,1
Design templates,71.58157334773908,1
Desire2Learn,131.38566101139742,1
Desktop calculators,149.53912814006898,0
Desktop computers,130.56231665771247,1
Desktop publishing software,104.21813089665157,1
Desoldering tools,27.6678043230944,1
Device driver software,10.39884707986411,1
Dexterity,313.2205785945404,0
Diagnostic ultrasound equipment,218.36378639632213,0
Diagramming software,58.85471583037145,1
Dial bore gauges,273.2994309342097,0
Dial gauges,256.3764600952401,0
Dial indicators,236.55611572390626,0
Dialysis machines,266.4915580502322,0
Diameter,293.13455939100237,1
Diameter gauges,335.027930441424,0
Diameter tapes,145.7962262121475,0
Diaphragms,195.78697017507503,0
Dicers,340.5216552848493,0
Dictaphones,143.21152942810417,0
Dictating equipment,193.8907307816599,0
Dictation machines,146.46537930618643,0
Dictation software,121.06527275638268,1
Die cast dies,406.109935289604,0
Die casting machines,154.71157359920045,0
Die cutting equipment,386.7083208018568,0
Die cutting machines,377.7019355512011,0
Die cutting presses,290.413970831213,0
Die grinders,375.4230241900822,0
Diesel driven generators,143.51095524914237,0
Diesel engines,203.1644707921909,0
Diesel motors,227.87716512828507,0
Diesel powered generators,216.43390135427853,0
Diffractometers,126.85402134201536,0
Digger derricks,221.13692503225067,0
Diggers,287.9733220246466,0
Digital Dispatch,114.92284996466007,1
Digital Marketing,111.34319860838905,1
Digital audio workstations,115.52438538978468,1
Digital calipers,297.87387110789314,1
Digital camcorders,181.612241585386,1
Digital cameras,130.89984533627373,1
Digital copiers,175.05640555053782,1
Digital databases,147.71597376663883,1
Digital editing systems,31.192541754638718,1
Digital elevation model DEM software,24.4759206798867,1
Digital imaging software,125.67249908852696,1
Digital levels,92.73008542579635,1
Digital mapping software,142.52209485641075,1
Digital mixing consoles,134.1074301253574,1
Digital multimeters,44.1696098782409,1
Digital panel meters,97.04889535916699,1
Digital paper,147.65242232650684,1
Digital pens,66.34389894500458,1
Digital photocopiers,190.71655597266616,1
Digital printing presses,246.33518598583484,1
Digital protractors,267.427251793837,1
Digital readouts,183.68595087491406,1
Digital scales,317.95943608067086,1
